station_id,connection_id,connection_type_id,connection_type_title,connection_formal_name,is_discontinued,is_obsolete,reference,status_type_id,status_title,is_operational,is_user_selectable,level_id,level_title,level_comments,is_fast_charge_capable,amps,voltage,power_kw,current_type_id,current_type_title,current_type_description,quantity,comments
495,166718,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,400.0,50.0,30.0,DC,Direct Current,1.0,
495,166719,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,400.0,50.0,30.0,DC,Direct Current,1.0,
496,152057,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
497,152017,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
498,152014,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
499,152013,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
500,152012,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
501,151770,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,150.0,Planned For Future Date,False,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
502,151769,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,150.0,Planned For Future Date,False,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
503,151766,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
504,151702,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,150.0,Planned For Future Date,False,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
504,151703,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,150.0,Planned For Future Date,False,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
504,151704,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,150.0,Planned For Future Date,False,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
505,151690,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
506,151689,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
507,151688,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
508,151680,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
508,151681,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
509,151673,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
510,151671,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
510,151672,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
511,151667,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
512,151664,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
513,151655,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
514,151653,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
515,151652,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
516,151647,32,CCS (Type 1),IEC 62196-3 Configuration EE,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,120.0,400.0,50.0,30.0,DC,Direct Current,1.0,
516,185799,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
517,151646,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,500.0,50.0,30.0,DC,Direct Current,1.0,
518,151640,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
518,151641,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
518,151642,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
519,151637,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
519,151638,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
519,151639,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
520,151634,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,500.0,50.0,30.0,DC,Direct Current,1.0,
520,151635,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,500.0,50.0,30.0,DC,Direct Current,1.0,
520,151636,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,63.0,400.0,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
521,151633,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
522,151632,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
523,151631,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
524,151630,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
525,151629,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
526,151628,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,500.0,50.0,30.0,DC,Direct Current,1.0,
527,151627,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
528,151626,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
529,151625,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
530,151624,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
531,151622,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
531,151623,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
532,151621,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
533,151620,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
534,151618,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
535,151617,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
536,151616,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
537,151615,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
538,151614,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
539,151613,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
540,151612,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
541,151611,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
542,151610,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
543,151609,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
543,166896,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,400.0,50.0,30.0,DC,Direct Current,1.0,
543,166897,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,400.0,50.0,30.0,DC,Direct Current,1.0,
544,151608,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
545,151607,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
546,151606,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
